2017-08-02,203.19,205.6,202.82,205.41,2029646,MMM
2017-08-02,49.14,49.26,48.79,49.23,4841891,ABT
2017-08-02,70.25,70.74,69.93,70.71,4922217,ABBV
2017-08-02,129.7,129.84,128.53,128.62,1318478,ACN
2017-08-02,62.6,62.65,60.43,61.45,5559231,ATVI
2017-08-02,200.04,202.51,199.93,200.81,370749,AYI
2017-08-02,147.56,147.6,144.52,147.13,2111957,ADBE
2017-08-02,13.81,13.93,13.12,13.37,67502194,AMD
2017-08-02,113.68,114.88,113.46,114.48,1775211,AAP
2017-08-02,11.15,11.16,10.92,11.05,6518223,AES
2017-08-02,154.99,156.04,154.15,154.74,2524847,AET
2017-08-02,185.08,185.8,180.12,180.67,380500,AMG
2017-08-02,80.66,81.24,80.51,81.16,1260665,AFL
2017-08-02,60.0,60.33,59.52,60.2,1121566,A
2017-08-02,148.34,148.9,146.98,148.11,3983730,APD
2017-08-02,47.43,47.56,46.95,47.51,1763754,AKAM
2017-08-02,85.39,85.97,84.98,85.64,990489,ALK
2017-08-02,117.5,119.96,117.05,119.45,1527119,ALB
2017-08-02,120.54,121.31,120.04,120.52,312020,ARE
2017-08-02,136.9,138.39,136.4,137.97,1677670,ALXN
2017-08-02,170.28,171.05,166.38,167.99,726057,ALGN
2017-08-02,81.18,81.38,79.86,80.85,521684,ALLE
2017-08-02,252.3,252.68,249.2,250.18,1816777,AGN
2017-08-02,239.88,241.31,239.01,240.44,481319,ADS
2017-08-02,40.66,40.96,40.52,40.95,973191,LNT
2017-08-02,93.14,94.31,92.54,94.16,3392962,ALL
2017-08-02,948.37,949.1,932.52,947.64,2039418,GOOGL
2017-08-02,928.61,932.6,916.68,930.39,1824448,GOOG
2017-08-02,65.72,65.92,65.02,65.55,19252107,MO
2017-08-02,1001.77,1003.21,981.73,995.89,4069993,AMZN
2017-08-02,56.36,56.82,56.2,56.73,904460,AEE
2017-08-02,50.89,51.18,49.9,50.45,4679746,AAL
2017-08-02,70.37,71.02,70.08,70.93,1405090,AEP
2017-08-02,85.15,85.36,84.97,85.3,3252280,AXP
2017-08-02,65.29,65.94,65.1,65.9,3848466,AIG
2017-08-02,81.07,82.11,80.84,82.0,870789,AWK
2017-08-02,145.77,147.19,145.1,145.52,1468057,AMP
2017-08-02,92.19,92.19,89.09,91.27,2301075,ABC
2017-08-02,61.31,64.97,60.95,64.23,3210421,AME
2017-08-02,173.57,174.59,173.21,174.46,2209159,AMGN
2017-08-02,77.61,77.98,77.43,77.84,1488844,APH
2017-08-02,44.28,45.08,43.89,44.66,4627146,APC
2017-08-02,79.49,79.65,78.36,78.82,2250910,ADI
2017-08-02,101.08,101.4,99.47,99.74,1021634,ANDV
2017-08-02,130.45,130.45,126.72,127.48,679757,ANSS
2017-08-02,186.49,189.89,186.02,188.95,1260473,ANTM
2017-08-02,139.35,139.66,138.4,139.23,1425813,AON
2017-08-02,53.72,54.46,53.56,54.43,1023909,AOS
2017-08-02,48.18,48.35,47.07,47.91,4465555,APA
2017-08-02,45.47,45.58,45.13,45.49,872501,AIV
2017-08-02,159.28,159.75,156.16,157.14,69936800,AAPL
2017-08-02,44.35,44.44,42.51,42.73,15631985,AMAT
2017-08-02,43.1,43.32,42.38,42.49,4236252,ADM
2017-08-02,24.97,25.16,24.8,24.88,5033514,ARNC
2017-08-02,59.08,59.18,58.72,59.02,652205,AJG
2017-08-02,105.3,105.8,100.77,103.84,683960,AIZ
2017-08-02,38.98,38.99,38.04,38.27,34610544,T
2017-08-02,111.08,111.38,107.28,109.13,1757248,ADSK
2017-08-02,115.65,116.44,114.12,115.25,9973140,ADP
2017-08-02,545.57,552.38,542.5,542.89,581731,AZO
2017-08-02,191.61,192.39,190.52,191.29,520197,AVB
2017-08-02,93.34,94.1,92.3,94.08,784922,AVY
2017-08-02,35.36,35.55,35.04,35.35,3405796,BHGE
2017-08-02,41.85,42.04,41.58,41.88,2376979,BLL
2017-08-02,24.44,24.59,24.26,24.59,55317130,BAC
2017-08-02,53.62,53.93,53.56,53.91,4388080,BK
2017-08-02,320.01,322.53,319.49,322.53,564457,BCR
2017-08-02,60.69,60.69,59.27,59.5,3537302,BAX
2017-08-02,47.73,47.99,47.61,47.93,3371129,BBT
2017-08-02,200.96,201.76,199.06,200.93,1326943,BDX
2017-08-02,176.29,177.92,175.91,177.85,3174497,BRK.B
2017-08-02,59.51,60.1,58.26,59.38,3763410,BBY
2017-08-02,290.15,291.62,287.17,288.0,1279405,BIIB
2017-08-02,428.56,429.94,424.35,425.55,394883,BLK
2017-08-02,30.7,30.7,30.14,30.47,1677241,HRB
2017-08-02,239.06,241.56,237.88,237.95,5119876,BA
2017-08-02,45.38,46.22,45.38,46.15,2053481,BWA
2017-08-02,122.99,125.0,121.13,121.83,886593,BXP
2017-08-02,26.45,26.54,26.24,26.51,6325273,BSX
2017-08-02,65.98,66.06,64.83,64.89,112432,BHF
2017-08-02,56.29,56.45,55.1,55.23,6294198,BMY
2017-08-02,254.6,257.28,251.06,253.36,3697018,AVGO
2017-08-02,49.06,49.22,48.5,48.94,707553,BF.B
2017-08-02,65.03,65.84,64.97,65.61,1053237,CHRW
2017-08-02,31.02,31.13,30.78,30.85,3055661,CA
2017-08-02,25.19,25.63,24.51,24.57,5796932,COG
2017-08-02,52.5,52.96,52.07,52.71,1498271,CPB
2017-08-02,85.85,86.02,85.38,85.71,2696494,COF
2017-08-02,71.06,72.37,69.58,70.99,7309798,CAH
2017-08-02,94.93,95.21,94.05,94.79,693350,CBOE
2017-08-02,65.5,66.45,65.38,65.72,1353097,KMX
2017-08-02,67.91,68.0,67.06,67.5,3637392,CCL
2017-08-02,113.15,113.58,112.09,113.09,2830626,CAT
2017-08-02,37.68,38.07,37.44,37.8,1522243,CBG
2017-08-02,65.58,65.74,63.75,64.81,3634207,CBS
2017-08-02,135.11,135.51,133.46,134.85,3052935,CELG
2017-08-02,80.53,81.96,79.88,81.79,1795081,CNC
2017-08-02,28.15,28.3,27.84,28.17,5069163,CNP
2017-08-02,23.37,23.78,23.32,23.74,7106269,CTL
2017-08-02,64.81,64.85,63.88,64.08,1654132,CERN
2017-08-02,29.19,29.28,28.49,28.72,5361543,CF
2017-08-02,43.06,43.2,42.74,43.02,9489009,SCHW
2017-08-02,386.39,388.25,381.7,385.54,1370412,CHTR
2017-08-02,4.83,4.83,4.61,4.62,44713481,CHK
2017-08-02,110.39,111.2,109.85,110.46,6212303,CVX
2017-08-02,348.0,352.42,346.13,351.06,995946,CMG
2017-08-02,148.22,149.23,147.84,148.92,1824202,CB
2017-08-02,52.89,52.89,52.22,52.73,2008076,CHD
2017-08-02,173.18,175.33,173.18,174.74,924370,CI
2017-08-02,97.83,99.95,96.14,98.17,1285004,XEC
2017-08-02,76.89,77.77,76.49,77.2,622549,CINF
2017-08-02,135.11,135.59,133.77,135.0,660381,CTAS
2017-08-02,31.57,31.57,31.25,31.52,15845636,CSCO
2017-08-02,69.57,69.65,68.82,69.42,19095587,C
2017-08-02,35.19,35.62,35.12,35.62,3555569,CFG
2017-08-02,79.55,79.55,77.91,79.11,1943008,CTXS
2017-08-02,132.83,133.18,131.23,131.97,988522,CLX
2017-08-02,123.28,124.24,123.19,124.16,1331406,CME
2017-08-02,46.27,46.65,45.98,46.64,1455013,CMS
2017-08-02,47.6,47.6,46.09,46.22,3444520,COH
2017-08-02,45.6,46.0,45.38,45.59,10187921,KO
2017-08-02,69.44,69.52,68.04,68.52,8021592,CTSH
2017-08-02,71.59,71.92,71.16,71.62,3059714,CL
2017-08-02,40.17,40.19,39.54,40.01,17281906,CMCSA
2017-08-02,72.21,72.73,72.05,72.49,1539834,CMA
2017-08-02,33.81,34.36,33.51,34.21,3619734,CAG
2017-08-02,129.05,131.28,125.69,128.66,1782094,CXO
2017-08-02,44.39,45.62,44.27,45.61,9562266,COP
2017-08-02,82.44,82.83,82.15,82.7,1804570,ED
2017-08-02,195.1,195.28,191.71,193.51,1746772,STZ
2017-08-02,245.44,246.35,241.16,244.27,296305,COO
2017-08-02,29.67,30.12,29.55,29.77,9899818,GLW
2017-08-02,159.13,161.55,158.44,161.28,5486333,COST
2017-08-02,20.13,20.24,20.01,20.18,2234126,COTY
2017-08-02,100.88,101.83,100.17,101.81,2940070,CCI
2017-08-02,32.89,32.93,32.22,32.39,574284,CSRA
2017-08-02,48.36,48.64,47.99,48.14,8841222,CSX
2017-08-02,157.68,158.83,156.42,157.78,2115496,CMI
2017-08-02,79.61,80.28,79.5,79.75,4534572,CVS
2017-08-02,36.2,36.58,35.88,36.45,4164973,DHI
2017-08-02,80.8,81.6,80.59,81.28,4393258,DHR
2017-08-02,84.79,85.3,84.04,84.56,961741,DRI
2017-08-02,64.49,65.34,58.19,58.46,4942645,DVA
2017-08-02,129.05,129.41,128.3,128.98,1512955,DE
2017-08-02,87.12,91.07,86.95,91.02,2681718,DLPH
2017-08-02,50.01,50.3,49.48,50.01,5215065,DAL
2017-08-02,61.37,61.47,60.62,61.16,1014973,XRAY
2017-08-02,32.72,33.72,32.05,33.4,5605456,DVN
2017-08-02,117.55,117.56,116.15,117.13,1230949,DLR
2017-08-02,60.54,61.03,60.4,60.78,2256701,DFS
2017-08-02,24.55,25.04,24.31,25.01,5025090,DISCA
2017-08-02,22.92,23.82,22.9,23.79,7748660,DISCK
2017-08-02,65.17,65.17,63.4,64.0,3197990,DISH
2017-08-02,75.31,75.99,74.61,74.71,3023325,DG
2017-08-02,72.74,73.37,72.23,72.97,2195466,DLTR
2017-08-02,77.15,77.87,76.56,77.86,1674570,D
2017-08-02,83.25,84.67,83.18,84.3,967838,DOV
2017-08-02,64.33,64.51,63.91,64.3,3462366,DOW
2017-08-02,90.91,91.47,90.36,90.99,955120,DPS
2017-08-02,106.52,107.6,106.16,107.6,762238,DTE
2017-08-02,28.89,29.0,28.75,28.9,1874268,DRE
2017-08-02,82.23,82.54,81.77,82.32,1490906,DD
2017-08-02,85.01,85.74,84.65,85.74,2131600,DUK
2017-08-02,78.97,79.25,77.86,78.11,1011471,DXC
2017-08-02,41.1,41.2,40.62,41.09,2067121,ETFC
2017-08-02,83.46,84.3,83.11,83.88,961971,EMN
2017-08-02,73.4,74.44,73.11,74.1,5824347,ETN
2017-08-02,35.69,35.95,35.42,35.9,6484211,EBAY
2017-08-02,131.39,133.06,131.19,132.9,1047352,ECL
2017-08-02,78.52,78.92,78.14,78.74,1293299,EIX
2017-08-02,115.26,115.48,112.87,114.24,1249581,EW
2017-08-02,117.11,117.42,113.83,116.83,3111589,EA
2017-08-02,59.75,61.02,59.64,60.99,5345710,EMR
2017-08-02,77.06,77.68,76.05,76.53,1674972,ETR
2017-08-02,55.6,55.94,54.52,54.75,1862203,EVHC
2017-08-02,92.62,93.28,89.85,92.32,5358737,EOG
2017-08-02,63.36,64.27,62.7,63.01,2155383,EQT
2017-08-02,146.0,146.25,144.79,145.49,651753,EFX
