2017-08-04,207.95,208.61,206.11,207.65,1522668,MMM
2017-08-04,49.24,49.36,49.09,49.26,3334712,ABT
2017-08-04,71.17,71.37,70.35,70.99,4732537,ABBV
2017-08-04,130.06,130.67,129.54,130.2,1283185,ACN
2017-08-04,63.02,63.3,61.22,62.01,10545280,ATVI
2017-08-04,200.02,200.26,197.76,199.87,292715,AYI
2017-08-04,148.25,148.62,147.27,147.71,1503962,ADBE
2017-08-04,13.2,13.36,13.02,13.12,64254045,AMD
2017-08-04,111.13,111.85,110.3,111.01,944085,AAP
2017-08-04,11.08,11.16,10.96,11.08,3612191,AES
2017-08-04,159.78,161.69,156.01,156.79,3112621,AET
2017-08-04,181.19,181.87,179.08,180.64,276755,AMG
2017-08-04,81.29,81.33,80.74,81.16,1141930,AFL
2017-08-04,60.52,60.74,60.01,60.13,778762,A
2017-08-04,147.41,148.04,147.02,147.22,804503,APD
2017-08-04,48.09,48.42,47.81,47.87,1393993,AKAM
2017-08-04,85.22,85.95,84.76,85.87,821517,ALK
2017-08-04,118.97,119.99,118.75,119.6,1077406,ALB
2017-08-04,120.92,122.21,120.27,120.61,353774,ARE
2017-08-04,136.95,137.14,134.74,136.64,1510118,ALXN
2017-08-04,170.88,171.0,168.57,169.3,508664,ALGN
2017-08-04,80.86,81.32,80.46,81.32,343885,ALLE
2017-08-04,249.53,249.56,241.74,242.65,3014756,AGN
2017-08-04,240.99,241.4,238.99,239.27,295593,ADS
2017-08-04,41.4,41.4,40.77,41.09,1051822,LNT
2017-08-04,94.09,94.49,93.97,94.22,1486353,ALL
2017-08-04,943.95,947.54,939.8,945.79,1254574,GOOGL
2017-08-04,926.75,930.31,923.03,927.96,1082267,GOOG
2017-08-04,65.86,66.43,65.27,65.52,9554330,MO
2017-08-04,989.68,991.67,982.0,987.58,2730308,AMZN
2017-08-04,57.0,57.65,56.26,57.5,1307037,AEE
2017-08-04,50.67,50.92,50.39,50.8,2993515,AAL
2017-08-04,70.98,71.05,70.32,70.88,1879494,AEP
2017-08-04,85.99,86.33,85.84,85.97,2840245,AXP
2017-08-04,66.17,66.23,64.79,65.08,5074352,AIG
2017-08-04,80.65,81.38,80.64,81.08,772482,AWK
2017-08-04,148.05,148.75,147.36,147.84,923142,AMP
2017-08-04,81.71,81.97,79.58,80.83,2882893,ABC
2017-08-04,64.51,64.73,64.23,64.52,815268,AME
2017-08-04,174.27,174.82,172.9,173.85,1915679,AMGN
2017-08-04,78.07,78.13,77.47,77.66,1205809,APH
2017-08-04,43.72,44.96,43.72,44.89,4610471,APC
2017-08-04,78.09,78.4,77.52,77.78,2382264,ADI
2017-08-04,97.8,98.28,97.5,97.93,1015326,ANDV
2017-08-04,124.02,125.43,123.55,124.32,515010,ANSS
2017-08-04,192.5,192.5,189.86,190.48,967628,ANTM
2017-08-04,140.0,141.45,138.01,138.95,1109902,AON
2017-08-04,54.42,54.99,54.3,54.93,712980,AOS
2017-08-04,44.21,45.31,43.61,45.22,7043091,APA
2017-08-04,45.48,45.85,45.46,45.63,726661,AIV
2017-08-04,156.07,157.4,155.69,156.39,20559852,AAPL
2017-08-04,42.85,43.14,42.36,42.82,7510942,AMAT
2017-08-04,42.64,42.69,42.27,42.59,2595118,ADM
2017-08-04,25.42,25.48,25.07,25.13,2263093,ARNC
2017-08-04,58.87,59.1,58.61,59.02,735242,AJG
2017-08-04,104.39,105.3,103.97,104.94,275834,AIZ
2017-08-04,38.44,38.52,38.04,38.43,16317012,T
2017-08-04,108.35,109.04,107.56,108.39,1490923,ADSK
2017-08-04,113.5,113.92,110.1,111.39,8109438,ADP
